Sample Rate: 61.5384615384615,,,,,,,,,,,
Relative Time,Date,Time Stamp Local,Cheek_Volt,Cheek_Heat Flux,Cheek_Temp ,Calf_Volt,Calf_Heat Flux,Calf_Temp,Wrst_Volt,Wrst_Heat Flux,Wrst_Temp
53.56,9/11/2024,2:38:35 PM,0.002197265625,118.5148665,34.04541016,0.001739501953,92.82294307,33.09326172,0.001342773438,140.310704,35.05249023
53.69,9/11/2024,2:38:35 PM,0.002197265625,118.5148665,34.00878906,0.001831054688,97.70836113,33.09326172,0.001190185547,124.3663058,35.08911133
53.82,9/11/2024,2:38:35 PM,0.002166748047,116.8688267,34.00878906,0.001800537109,96.07988844,33.09326172,0.001190185547,124.3663058,35.05249023
53.95,9/11/2024,2:38:35 PM,0.002288818359,123.4529859,34.00878906,0.001678466797,89.5659977,33.09326172,0.001342773438,140.310704,35.08911133
54.08,9/11/2024,2:38:36 PM,0.002166748047,116.8688267,34.00878906,0.001770019531,94.45141576,33.16650391,0.001220703125,127.5551855,35.05249023
54.21,9/11/2024,2:38:36 PM,0.002227783203,120.1609063,34.00878906,0.001831054688,97.70836113,33.12988281,0.001251220703,130.7440651,35.08911133
54.34,9/11/2024,2:38:36 PM,0.002197265625,118.5148665,34.08203125,0.001831054688,97.70836113,33.203125,0.001342773438,140.310704,35.08911133
54.47,9/11/2024,2:38:36 PM,0.002319335938,125.0990258,34.04541016,0.001739501953,92.82294307,33.203125,0.001129150391,117.9885466,35.08911133
54.6,9/11/2024,2:38:36 PM,0.002319335938,125.0990258,34.04541016,0.001800537109,96.07988844,33.23974609,0.001251220703,130.7440651,35.12573242
54.73,9/11/2024,2:38:36 PM,0.002380371094,128.3911054,34.00878906,0.001861572266,99.33683381,33.16650391,0.001159667969,121.1774262,35.08911133
54.86,9/11/2024,2:38:36 PM,0.002319335938,125.0990258,33.97216797,0.001800537109,96.07988844,33.09326172,0.001220703125,127.5551855,35.05249023
54.99,9/11/2024,2:38:36 PM,0.002288818359,123.4529859,33.97216797,0.001708984375,91.19447038,33.16650391,0.001251220703,130.7440651,35.05249023
55.12,9/11/2024,2:38:37 PM,0.002349853516,126.7450656,33.97216797,0.001831054688,97.70836113,33.09326172,0.001251220703,130.7440651,35.01586914
55.25,9/11/2024,2:38:37 PM,0.002502441406,134.9752646,33.97216797,0.001861572266,99.33683381,33.09326172,0.001312255859,137.1218244,35.05249023
55.38,9/11/2024,2:38:37 PM,0.002410888672,130.0371452,33.97216797,0.001831054688,97.70836113,33.12988281,0.001190185547,124.3663058,35.05249023
55.51,9/11/2024,2:38:37 PM,0.002471923828,133.3292248,33.93554688,0.001892089844,100.9653065,33.09326172,0.001251220703,130.7440651,35.05249023
55.64,9/11/2024,2:38:37 PM,0.00244140625,131.683185,33.93554688,0.001953125,104.2222519,33.09326172,0.001342773438,140.310704,35.05249023
55.77,9/11/2024,2:38:37 PM,0.002349853516,126.7450656,33.93554688,0.001892089844,100.9653065,33.09326172,0.001251220703,130.7440651,35.05249023
55.9,9/11/2024,2:38:37 PM,0.002563476563,138.2673443,33.89892578,0.001800537109,96.07988844,33.09326172,0.001098632813,114.7996669,35.01586914
56.03,9/11/2024,2:38:38 PM,0.002563476563,138.2673443,33.97216797,0.001953125,104.2222519,33.12988281,0.001129150391,117.9885466,35.05249023
56.16,9/11/2024,2:38:38 PM,0.002502441406,134.9752646,33.97216797,0.001892089844,100.9653065,33.09326172,0.001159667969,121.1774262,35.01586914
56.29,9/11/2024,2:38:38 PM,0.002624511719,141.5594239,33.93554688,0.001770019531,94.45141576,33.16650391,0.001220703125,127.5551855,35.05249023
56.42,9/11/2024,2:38:38 PM,0.002502441406,134.9752646,34.00878906,0.001800537109,96.07988844,33.16650391,0.001342773438,140.310704,35.08911133
56.55,9/11/2024,2:38:38 PM,0.002258300781,121.8069461,34.00878906,0.001922607422,102.5937792,33.203125,0.001098632813,114.7996669,35.05249023
56.68,9/11/2024,2:38:38 PM,0.002227783203,120.1609063,34.04541016,0.001922607422,102.5937792,33.203125,0.001281738281,133.9329447,35.05249023
56.81,9/11/2024,2:38:38 PM,0.002502441406,134.9752646,34.04541016,0.001708984375,91.19447038,33.203125,0.001220703125,127.5551855,35.05249023
56.94,9/11/2024,2:38:38 PM,0.002410888672,130.0371452,33.97216797,0.001739501953,92.82294307,33.12988281,0.001251220703,130.7440651,35.01586914
57.07,9/11/2024,2:38:39 PM,0.002349853516,126.7450656,33.93554688,0.001708984375,91.19447038,33.09326172,0.001342773438,140.310704,35.05249023
57.2,9/11/2024,2:38:39 PM,0.002288818359,123.4529859,34.04541016,0.001770019531,94.45141576,33.16650391,0.001342773438,140.310704,35.08911133
57.33,9/11/2024,2:38:39 PM,0.002349853516,126.7450656,34.04541016,0.001708984375,91.19447038,33.203125,0.001251220703,130.7440651,35.05249023
57.46,9/11/2024,2:38:39 PM,0.002349853516,126.7450656,33.97216797,0.001861572266,99.33683381,33.203125,0.001312255859,137.1218244,35.01586914
57.59,9/11/2024,2:38:39 PM,0.00244140625,131.683185,34.04541016,0.001739501953,92.82294307,33.203125,0.001159667969,121.1774262,35.05249023
57.72,9/11/2024,2:38:39 PM,0.002319335938,125.0990258,33.97216797,0.001892089844,100.9653065,33.16650391,0.001251220703,130.7440651,35.05249023
57.85,9/11/2024,2:38:39 PM,0.002380371094,128.3911054,33.97216797,0.001678466797,89.5659977,33.16650391,0.001190185547,124.3663058,35.05249023
57.98,9/11/2024,2:38:39 PM,0.002166748047,116.8688267,34.00878906,0.001739501953,92.82294307,33.203125,0.001312255859,137.1218244,35.08911133
58.11,9/11/2024,2:38:40 PM,0.002380371094,128.3911054,34.00878906,0.001708984375,91.19447038,33.09326172,0.001251220703,130.7440651,34.97924805
58.24,9/11/2024,2:38:40 PM,0.002258300781,121.8069461,33.89892578,0.001647949219,87.93752501,33.12988281,0.001129150391,117.9885466,35.05249023
58.37,9/11/2024,2:38:40 PM,0.002319335938,125.0990258,34.00878906,0.001678466797,89.5659977,33.203125,0.001190185547,124.3663058,35.05249023
58.5,9/11/2024,2:38:40 PM,0.002227783203,120.1609063,34.04541016,0.001770019531,94.45141576,33.203125,0.001281738281,133.9329447,35.05249023
58.63,9/11/2024,2:38:40 PM,0.002166748047,116.8688267,34.04541016,0.001586914063,84.68057964,33.203125,0.001159667969,121.1774262,35.05249023
58.76,9/11/2024,2:38:40 PM,0.002288818359,123.4529859,33.97216797,0.001770019531,94.45141576,33.203125,0.001159667969,121.1774262,35.05249023
58.89,9/11/2024,2:38:40 PM,0.002288818359,123.4529859,34.00878906,0.001708984375,91.19447038,33.16650391,0.001159667969,121.1774262,35.01586914
59.02,9/11/2024,2:38:41 PM,0.002319335938,125.0990258,33.89892578,0.001586914063,84.68057964,33.12988281,0.001342773438,140.310704,35.01586914
59.15,9/11/2024,2:38:41 PM,0.002410888672,130.0371452,33.93554688,0.001647949219,87.93752501,33.12988281,0.001312255859,137.1218244,35.01586914
59.28,9/11/2024,2:38:41 PM,0.002227783203,120.1609063,33.93554688,0.001647949219,87.93752501,33.12988281,0.001129150391,117.9885466,35.05249023
59.41,9/11/2024,2:38:41 PM,0.002227783203,120.1609063,34.04541016,0.001678466797,89.5659977,33.16650391,0.001251220703,130.7440651,35.05249023
59.54,9/11/2024,2:38:41 PM,0.001953125,105.346548,34.04541016,0.001739501953,92.82294307,33.16650391,0.001312255859,137.1218244,35.05249023
59.67,9/11/2024,2:38:41 PM,0.002044677734,110.2846674,34.04541016,0.001708984375,91.19447038,33.16650391,0.001251220703,130.7440651,35.01586914
59.8,9/11/2024,2:38:41 PM,0.002044677734,110.2846674,34.04541016,0.001647949219,87.93752501,33.203125,0.001220703125,127.5551855,35.05249023
59.93,9/11/2024,2:38:41 PM,0.001983642578,106.9925878,34.04541016,0.001739501953,92.82294307,33.12988281,0.001159667969,121.1774262,34.97924805
60.06,9/11/2024,2:38:42 PM,0.002197265625,118.5148665,33.97216797,0.001647949219,87.93752501,33.09326172,0.001342773438,140.310704,35.01586914
60.19,9/11/2024,2:38:42 PM,0.001953125,105.346548,34.04541016,0.001647949219,87.93752501,33.203125,0.001342773438,140.310704,35.01586914
60.32,9/11/2024,2:38:42 PM,0.002014160156,108.6386276,34.04541016,0.001770019531,94.45141576,33.203125,0.001342773438,140.310704,35.01586914
60.45,9/11/2024,2:38:42 PM,0.002197265625,118.5148665,34.04541016,0.001586914063,84.68057964,33.203125,0.001251220703,130.7440651,35.05249023
60.58,9/11/2024,2:38:42 PM,0.002014160156,108.6386276,34.04541016,0.001647949219,87.93752501,33.203125,0.001098632813,114.7996669,35.05249023
60.71,9/11/2024,2:38:42 PM,0.002075195313,111.9307073,34.04541016,0.001647949219,87.93752501,33.203125,0.001190185547,124.3663058,35.01586914
60.84,9/11/2024,2:38:42 PM,0.002014160156,108.6386276,33.97216797,0.001831054688,97.70836113,33.12988281,0.001190185547,124.3663058,35.01586914
60.97,9/11/2024,2:38:42 PM,0.002136230469,115.2227869,33.97216797,0.001678466797,89.5659977,33.09326172,0.001251220703,130.7440651,35.05249023
61.1,9/11/2024,2:38:43 PM,0.001892089844,102.0544684,34.00878906,0.001770019531,94.45141576,33.16650391,0.001098632813,114.7996669,35.05249023
61.23,9/11/2024,2:38:43 PM,0.001892089844,102.0544684,34.08203125,0.001586914063,84.68057964,33.16650391,0.001190185547,124.3663058,35.05249023
61.36,9/11/2024,2:38:43 PM,0.001861572266,100.4084286,34.08203125,0.001770019531,94.45141576,33.16650391,0.001098632813,114.7996669,35.05249023
61.49,9/11/2024,2:38:43 PM,0.001892089844,102.0544684,34.08203125,0.001617431641,86.30905233,33.12988281,0.001190185547,124.3663058,35.05249023
61.62,9/11/2024,2:38:43 PM,0.001831054688,98.76238875,34.08203125,0.001617431641,86.30905233,33.12988281,0.001129150391,117.9885466,35.05249023
61.75,9/11/2024,2:38:43 PM,0.001861572266,100.4084286,34.04541016,0.001617431641,86.30905233,33.09326172,0.001037597656,108.4219077,35.05249023
61.88,9/11/2024,2:38:43 PM,0.001739501953,93.82426932,34.00878906,0.001586914063,84.68057964,33.09326172,0.001068115234,111.6107873,35.01586914
62.01,9/11/2024,2:38:44 PM,0.001861572266,100.4084286,33.97216797,0.001617431641,86.30905233,33.09326172,0.0009765625,102.0441484,35.05249023
62.14,9/11/2024,2:38:44 PM,0.001770019531,95.47030913,33.97216797,0.001678466797,89.5659977,33.12988281,0.0009155273438,95.66638911,35.05249023
62.27,9/11/2024,2:38:44 PM,0.001800537109,97.11634894,34.08203125,0.001708984375,91.19447038,33.12988281,0.0009155273438,95.66638911,35.08911133
62.4,9/11/2024,2:38:44 PM,0.001831054688,98.76238875,34.13696289,0.001739501953,92.82294307,33.16650391,0.0009155273438,95.66638911,35.12573242
62.53,9/11/2024,2:38:44 PM,0.001739501953,93.82426932,34.08203125,0.001770019531,94.45141576,33.12988281,0.0009155273438,95.66638911,35.08911133
62.66,9/11/2024,2:38:44 PM,0.001831054688,98.76238875,34.13696289,0.001922607422,102.5937792,33.16650391,0.0008850097656,92.47750947,35.08911133
62.79,9/11/2024,2:38:44 PM,0.001861572266,100.4084286,34.13696289,0.002044677734,109.1076699,33.12988281,0.0008850097656,92.47750947,35.08911133
62.92,9/11/2024,2:38:44 PM,0.001678466797,90.53218969,34.13696289,0.001953125,104.2222519,33.12988281,0.0008850097656,92.47750947,35.08911133
63.05,9/11/2024,2:38:45 PM,0.001770019531,95.47030913,34.13696289,0.001953125,104.2222519,33.12988281,0.000732421875,76.53311129,35.12573242
63.18,9/11/2024,2:38:45 PM,0.001800537109,97.11634894,34.08203125,0.001922607422,102.5937792,33.09326172,0.0008239746094,86.0997502,35.08911133
63.31,9/11/2024,2:38:45 PM,0.001739501953,93.82426932,34.13696289,0.001861572266,99.33683381,33.12988281,0.0008544921875,89.28862983,35.12573242
63.44,9/11/2024,2:38:45 PM,0.001800537109,97.11634894,34.13696289,0.001983642578,105.8507246,33.12988281,0.0009155273438,95.66638911,35.12573242
63.57,9/11/2024,2:38:45 PM,0.001831054688,98.76238875,34.08203125,0.001892089844,100.9653065,33.12988281,0.0007934570313,82.91087056,35.08911133
63.7,9/11/2024,2:38:45 PM,0.001892089844,102.0544684,34.13696289,0.001831054688,97.70836113,33.16650391,0.0008544921875,89.28862983,35.12573242
63.83,9/11/2024,2:38:45 PM,0.001708984375,92.1782295,34.13696289,0.002014160156,107.4791972,33.12988281,0.0007019042969,73.34423165,35.08911133
63.96,9/11/2024,2:38:45 PM,0.001770019531,95.47030913,34.08203125,0.002044677734,109.1076699,33.12988281,0.000732421875,76.53311129,35.12573242
64.09,9/11/2024,2:38:46 PM,0.001831054688,98.76238875,34.08203125,0.001922607422,102.5937792,33.09326172,0.0007629394531,79.72199092,35.08911133
64.22,9/11/2024,2:38:46 PM,0.001800537109,97.11634894,34.08203125,0.001983642578,105.8507246,33.09326172,0.0006713867188,70.15535201,35.12573242
64.35,9/11/2024,2:38:46 PM,0.001831054688,98.76238875,34.13696289,0.002014160156,107.4791972,33.12988281,0.0006408691406,66.96647237,35.12573242
64.48,9/11/2024,2:38:46 PM,0.001953125,105.346548,34.08203125,0.001861572266,99.33683381,33.12988281,0.0006713867188,70.15535201,35.12573242
64.61,9/11/2024,2:38:46 PM,0.001983642578,106.9925878,34.04541016,0.002014160156,107.4791972,33.05664063,0.0006713867188,70.15535201,35.16235352
64.74,9/11/2024,2:38:46 PM,0.001983642578,106.9925878,34.04541016,0.002044677734,109.1076699,33.05664063,0.0007934570313,82.91087056,35.12573242
64.87,9/11/2024,2:38:46 PM,0.001861572266,100.4084286,34.04541016,0.001983642578,105.8507246,33.09326172,0.000732421875,76.53311129,35.08911133
65,9/11/2024,2:38:47 PM,0.001861572266,100.4084286,34.13696289,0.001983642578,105.8507246,33.09326172,0.0008544921875,89.28862983,35.16235352
65.13,9/11/2024,2:38:47 PM,0.001922607422,103.7005082,34.08203125,0.002014160156,107.4791972,33.05664063,0.0007629394531,79.72199092,35.12573242
65.26,9/11/2024,2:38:47 PM,0.001892089844,102.0544684,34.13696289,0.002075195313,110.7361426,33.12988281,0.0007019042969,73.34423165,35.12573242
65.39,9/11/2024,2:38:47 PM,0.001922607422,103.7005082,34.08203125,0.002044677734,109.1076699,33.05664063,0.0007629394531,79.72199092,35.12573242
65.52,9/11/2024,2:38:47 PM,0.001892089844,102.0544684,34.08203125,0.001983642578,105.8507246,33.09326172,0.000732421875,76.53311129,35.12573242
65.65,9/11/2024,2:38:47 PM,0.001892089844,102.0544684,34.08203125,0.002075195313,110.7361426,33.12988281,0.0007629394531,79.72199092,35.12573242
65.78,9/11/2024,2:38:47 PM,0.001953125,105.346548,34.08203125,0.002044677734,109.1076699,33.09326172,0.000732421875,76.53311129,35.19897461
65.91,9/11/2024,2:38:47 PM,0.001831054688,98.76238875,34.08203125,0.002105712891,112.3646153,33.12988281,0.0007019042969,73.34423165,35.19897461
66.04,9/11/2024,2:38:48 PM,0.001831054688,98.76238875,34.13696289,0.002136230469,113.993088,33.12988281,0.0008544921875,89.28862983,35.2355957
66.17,9/11/2024,2:38:48 PM,0.001770019531,95.47030913,34.13696289,0.002136230469,113.993088,33.12988281,0.000732421875,76.53311129,35.19897461
66.3,9/11/2024,2:38:48 PM,0.001800537109,97.11634894,34.13696289,0.002166748047,115.6215607,33.12988281,0.0008239746094,86.0997502,35.19897461
66.43,9/11/2024,2:38:48 PM,0.001678466797,90.53218969,34.08203125,0.002197265625,117.2500334,33.05664063,0.0008239746094,86.0997502,35.12573242
66.56,9/11/2024,2:38:48 PM,0.001953125,105.346548,34.08203125,0.002075195313,110.7361426,33.05664063,0.0008239746094,86.0997502,35.12573242
66.69,9/11/2024,2:38:48 PM,0.001831054688,98.76238875,34.08203125,0.002258300781,120.5069787,33.05664063,0.0009155273438,95.66638911,35.08911133
66.82,9/11/2024,2:38:48 PM,0.001892089844,102.0544684,34.08203125,0.002288818359,122.1354514,33.05664063,0.0009155273438,95.66638911,35.12573242
66.95,9/11/2024,2:38:48 PM,0.002014160156,108.6386276,34.08203125,0.002288818359,122.1354514,33.05664063,0.0008544921875,89.28862983,35.12573242
67.08,9/11/2024,2:38:49 PM,0.001892089844,102.0544684,34.04541016,0.002166748047,115.6215607,33.05664063,0.0006713867188,70.15535201,35.12573242
67.21,9/11/2024,2:38:49 PM,0.001983642578,106.9925878,34.08203125,0.002105712891,112.3646153,33.02001953,0.0008239746094,86.0997502,35.12573242
67.34,9/11/2024,2:38:49 PM,0.002014160156,108.6386276,34.04541016,0.002166748047,115.6215607,33.02001953,0.0008239746094,86.0997502,35.12573242
67.47,9/11/2024,2:38:49 PM,0.001983642578,106.9925878,34.08203125,0.002166748047,115.6215607,33.02001953,0.0008850097656,92.47750947,35.12573242
67.6,9/11/2024,2:38:49 PM,0.001861572266,100.4084286,34.08203125,0.001983642578,105.8507246,32.94677734,0.0007934570313,82.91087056,35.12573242
67.73,9/11/2024,2:38:49 PM,0.002044677734,110.2846674,34.00878906,0.002044677734,109.1076699,32.94677734,0.0008239746094,86.0997502,35.08911133
67.86,9/11/2024,2:38:49 PM,0.002044677734,110.2846674,34.08203125,0.002014160156,107.4791972,32.98339844,0.0008544921875,89.28862983,35.12573242
67.99,9/11/2024,2:38:49 PM,0.002105712891,113.5767471,34.04541016,0.002014160156,107.4791972,33.05664063,0.000732421875,76.53311129,35.12573242
68.12,9/11/2024,2:38:50 PM,0.001953125,105.346548,34.04541016,0.002227783203,118.878506,33.02001953,0.0007934570313,82.91087056,35.16235352
68.25,9/11/2024,2:38:50 PM,0.002044677734,110.2846674,34.08203125,0.002166748047,115.6215607,33.02001953,0.0007019042969,73.34423165,35.12573242
68.38,9/11/2024,2:38:50 PM,0.002136230469,115.2227869,34.04541016,0.002166748047,115.6215607,33.02001953,0.0008239746094,86.0997502,35.08911133
68.51,9/11/2024,2:38:50 PM,0.002136230469,115.2227869,34.04541016,0.002166748047,115.6215607,32.98339844,0.0007629394531,79.72199092,35.12573242
68.64,9/11/2024,2:38:50 PM,0.001892089844,102.0544684,34.04541016,0.002166748047,115.6215607,32.94677734,0.000732421875,76.53311129,35.08911133
68.77,9/11/2024,2:38:50 PM,0.002044677734,110.2846674,34.04541016,0.002288818359,122.1354514,32.98339844,0.0008544921875,89.28862983,35.12573242
68.9,9/11/2024,2:38:50 PM,0.002075195313,111.9307073,34.08203125,0.002288818359,122.1354514,32.98339844,0.0007629394531,79.72199092,35.16235352
69.03,9/11/2024,2:38:51 PM,0.002136230469,115.2227869,34.04541016,0.002319335938,123.7639241,32.94677734,0.0008544921875,89.28862983,35.12573242
69.16,9/11/2024,2:38:51 PM,0.002075195313,111.9307073,34.08203125,0.002502441406,133.5347602,32.98339844,0.0007934570313,82.91087056,35.16235352
69.29,9/11/2024,2:38:51 PM,0.002197265625,118.5148665,34.04541016,0.002227783203,118.878506,32.98339844,0.0008850097656,92.47750947,35.12573242
69.42,9/11/2024,2:38:51 PM,0.001983642578,106.9925878,34.13696289,0.002227783203,118.878506,32.98339844,0.0008850097656,92.47750947,35.16235352
69.55,9/11/2024,2:38:51 PM,0.002105712891,113.5767471,34.08203125,0.002136230469,113.993088,32.94677734,0.001007080078,105.233028,35.08911133
69.68,9/11/2024,2:38:51 PM,0.002044677734,110.2846674,34.08203125,0.002075195313,110.7361426,32.98339844,0.0009155273438,95.66638911,35.12573242
69.81,9/11/2024,2:38:51 PM,0.002105712891,113.5767471,34.08203125,0.002166748047,115.6215607,32.98339844,0.0008239746094,86.0997502,35.12573242
69.94,9/11/2024,2:38:51 PM,0.002075195313,111.9307073,34.04541016,0.002136230469,113.993088,32.98339844,0.0008544921875,89.28862983,35.12573242
70.07,9/11/2024,2:38:52 PM,0.002014160156,108.6386276,34.13696289,0.002105712891,112.3646153,33.02001953,0.0009155273438,95.66638911,35.2355957
70.2,9/11/2024,2:38:52 PM,0.002105712891,113.5767471,34.08203125,0.002044677734,109.1076699,33.02001953,0.0009155273438,95.66638911,35.19897461
70.33,9/11/2024,2:38:52 PM,0.002075195313,111.9307073,34.08203125,0.002197265625,117.2500334,33.02001953,0.0008544921875,89.28862983,35.19897461
70.46,9/11/2024,2:38:52 PM,0.002105712891,113.5767471,34.04541016,0.002044677734,109.1076699,32.98339844,0.0007629394531,79.72199092,35.12573242
70.59,9/11/2024,2:38:52 PM,0.001983642578,106.9925878,34.08203125,0.002014160156,107.4791972,33.02001953,0.0009460449219,98.85526874,35.12573242
70.72,9/11/2024,2:38:52 PM,0.002044677734,110.2846674,34.08203125,0.002044677734,109.1076699,33.02001953,0.0007934570313,82.91087056,35.12573242
70.85,9/11/2024,2:38:52 PM,0.002044677734,110.2846674,34.04541016,0.002014160156,107.4791972,32.98339844,0.0007629394531,79.72199092,35.12573242
70.98,9/11/2024,2:38:52 PM,0.002014160156,108.6386276,34.08203125,0.001861572266,99.33683381,32.98339844,0.0007019042969,73.34423165,35.12573242
71.11,9/11/2024,2:38:53 PM,0.002136230469,115.2227869,34.04541016,0.001953125,104.2222519,33.02001953,0.000732421875,76.53311129,35.12573242
71.24,9/11/2024,2:38:53 PM,0.002136230469,115.2227869,34.04541016,0.002014160156,107.4791972,33.02001953,0.0008239746094,86.0997502,35.16235352
71.37,9/11/2024,2:38:53 PM,0.001892089844,102.0544684,34.08203125,0.001861572266,99.33683381,33.05664063,0.0008239746094,86.0997502,35.16235352
71.5,9/11/2024,2:38:53 PM,0.002014160156,108.6386276,34.08203125,0.002014160156,107.4791972,33.02001953,0.0008544921875,89.28862983,35.12573242
71.63,9/11/2024,2:38:53 PM,0.001983642578,106.9925878,34.08203125,0.001953125,104.2222519,32.98339844,0.0009155273438,95.66638911,35.12573242
71.76,9/11/2024,2:38:53 PM,0.001922607422,103.7005082,34.13696289,0.002014160156,107.4791972,32.98339844,0.0008850097656,92.47750947,35.16235352
71.89,9/11/2024,2:38:53 PM,0.001953125,105.346548,34.08203125,0.002044677734,109.1076699,33.02001953,0.0009155273438,95.66638911,35.12573242
72.02,9/11/2024,2:38:54 PM,0.001861572266,100.4084286,34.17358398,0.002075195313,110.7361426,33.02001953,0.0008544921875,89.28862983,35.16235352
72.15,9/11/2024,2:38:54 PM,0.001892089844,102.0544684,34.13696289,0.002166748047,115.6215607,33.02001953,0.0007629394531,79.72199092,35.16235352
72.28,9/11/2024,2:38:54 PM,0.001953125,105.346548,34.13696289,0.002166748047,115.6215607,33.02001953,0.0009155273438,95.66638911,35.12573242
72.41,9/11/2024,2:38:54 PM,0.002044677734,110.2846674,34.13696289,0.001983642578,105.8507246,33.02001953,0.0007629394531,79.72199092,35.12573242
72.54,9/11/2024,2:38:54 PM,0.001953125,105.346548,34.08203125,0.002258300781,120.5069787,33.02001953,0.0009765625,102.0441484,35.16235352
72.67,9/11/2024,2:38:54 PM,0.001800537109,97.11634894,34.13696289,0.002014160156,107.4791972,33.02001953,0.0007934570313,82.91087056,35.16235352
72.8,9/11/2024,2:38:54 PM,0.001983642578,106.9925878,34.13696289,0.002166748047,115.6215607,33.02001953,0.0007629394531,79.72199092,35.16235352
72.93,9/11/2024,2:38:54 PM,0.001983642578,106.9925878,34.13696289,0.002105712891,112.3646153,33.02001953,0.0007934570313,82.91087056,35.16235352
73.06,9/11/2024,2:38:55 PM,0.001861572266,100.4084286,34.08203125,0.002075195313,110.7361426,33.02001953,0.0007934570313,82.91087056,35.16235352
73.19,9/11/2024,2:38:55 PM,0.001831054688,98.76238875,34.08203125,0.002044677734,109.1076699,33.02001953,0.000732421875,76.53311129,35.16235352
73.32,9/11/2024,2:38:55 PM,0.001861572266,100.4084286,34.13696289,0.002197265625,117.2500334,33.02001953,0.0007629394531,79.72199092,35.16235352
73.45,9/11/2024,2:38:55 PM,0.001861572266,100.4084286,34.08203125,0.002136230469,113.993088,32.98339844,0.0008239746094,86.0997502,35.16235352
73.58,9/11/2024,2:38:55 PM,0.001892089844,102.0544684,34.08203125,0.002075195313,110.7361426,32.98339844,0.000732421875,76.53311129,35.16235352
73.71,9/11/2024,2:38:55 PM,0.002075195313,111.9307073,34.04541016,0.002014160156,107.4791972,33.02001953,0.0008239746094,86.0997502,35.12573242
73.84,9/11/2024,2:38:55 PM,0.001983642578,106.9925878,34.08203125,0.002105712891,112.3646153,33.05664063,0.0009765625,102.0441484,35.2355957
73.97,9/11/2024,2:38:55 PM,0.001922607422,103.7005082,34.13696289,0.001953125,104.2222519,33.09326172,0.0008850097656,92.47750947,35.2355957
74.1,9/11/2024,2:38:56 PM,0.001983642578,106.9925878,34.04541016,0.001983642578,105.8507246,33.02001953,0.0008544921875,89.28862983,35.08911133
74.23,9/11/2024,2:38:56 PM,0.001983642578,106.9925878,34.08203125,0.001983642578,105.8507246,33.05664063,0.001068115234,111.6107873,35.12573242
74.36,9/11/2024,2:38:56 PM,0.002014160156,108.6386276,34.08203125,0.002044677734,109.1076699,33.02001953,0.001007080078,105.233028,35.12573242
74.49,9/11/2024,2:38:56 PM,0.001922607422,103.7005082,34.04541016,0.001983642578,105.8507246,33.02001953,0.001068115234,111.6107873,35.16235352
74.62,9/11/2024,2:38:56 PM,0.001953125,105.346548,34.08203125,0.001953125,104.2222519,33.02001953,0.001037597656,108.4219077,35.12573242
74.75,9/11/2024,2:38:56 PM,0.002014160156,108.6386276,34.13696289,0.001922607422,102.5937792,33.02001953,0.0009155273438,95.66638911,35.12573242
74.88,9/11/2024,2:38:56 PM,0.002044677734,110.2846674,34.08203125,0.002044677734,109.1076699,32.98339844,0.001037597656,108.4219077,35.12573242
75.01,9/11/2024,2:38:57 PM,0.001892089844,102.0544684,34.08203125,0.002044677734,109.1076699,33.02001953,0.0009460449219,98.85526874,35.08911133
75.14,9/11/2024,2:38:57 PM,0.001831054688,98.76238875,34.08203125,0.001892089844,100.9653065,32.98339844,0.0008239746094,86.0997502,35.12573242
75.27,9/11/2024,2:38:57 PM,0.002014160156,108.6386276,34.13696289,0.002014160156,107.4791972,32.98339844,0.0007019042969,73.34423165,35.16235352
75.4,9/11/2024,2:38:57 PM,0.001861572266,100.4084286,34.08203125,0.002075195313,110.7361426,33.02001953,0.0008239746094,86.0997502,35.16235352
75.53,9/11/2024,2:38:57 PM,0.001892089844,102.0544684,34.08203125,0.002075195313,110.7361426,32.98339844,0.0008850097656,92.47750947,35.12573242
75.66,9/11/2024,2:38:57 PM,0.001983642578,106.9925878,34.08203125,0.002044677734,109.1076699,33.02001953,0.0007934570313,82.91087056,35.19897461
75.79,9/11/2024,2:38:57 PM,0.001861572266,100.4084286,34.13696289,0.002044677734,109.1076699,33.02001953,0.0007934570313,82.91087056,35.19897461
75.92,9/11/2024,2:38:57 PM,0.001983642578,106.9925878,34.13696289,0.002014160156,107.4791972,33.02001953,0.000732421875,76.53311129,35.2355957
76.05,9/11/2024,2:38:58 PM,0.001800537109,97.11634894,34.17358398,0.002136230469,113.993088,33.05664063,0.0007934570313,82.91087056,35.2355957
76.18,9/11/2024,2:38:58 PM,0.001861572266,100.4084286,34.13696289,0.002136230469,113.993088,33.05664063,0.0008239746094,86.0997502,35.19897461
76.31,9/11/2024,2:38:58 PM,0.002075195313,111.9307073,34.13696289,0.002044677734,109.1076699,33.05664063,0.0008544921875,89.28862983,35.19897461
76.44,9/11/2024,2:38:58 PM,0.001953125,105.346548,34.08203125,0.001983642578,105.8507246,33.02001953,0.0008850097656,92.47750947,35.19897461
76.57,9/11/2024,2:38:58 PM,0.001861572266,100.4084286,34.08203125,0.002014160156,107.4791972,33.02001953,0.0008850097656,92.47750947,35.2355957
76.7,9/11/2024,2:38:58 PM,0.001953125,105.346548,34.13696289,0.002014160156,107.4791972,33.02001953,0.0008850097656,92.47750947,35.19897461
